score_col	pfes_value	p_case	p_control
PFES	-15.665589	8e-06	0.999655
PFES	-15.661342	8e-06	0.999653
PFES	-15.657096	8e-06	0.999652
PFES	-15.652849	9e-06	0.99965
PFES	-15.648603	9e-06	0.999648
PFES	-15.644356	9e-06	0.999646
PFES	-15.64011	9e-06	0.999644
PFES	-15.635864	9e-06	0.999642
PFES	-15.631617	9e-06	0.99964
PFES	-15.627371	9e-06	0.999638
PFES	-15.623124	9e-06	0.999636
PFES	-15.618878	9e-06	0.999634
PFES	-15.614631	9e-06	0.999632
PFES	-15.610385	9e-06	0.99963
PFES	-15.606139	1e-05	0.999628
PFES	-15.601892	1e-05	0.999626
PFES	-15.597646	1e-05	0.999624
PFES	-15.593399	1e-05	0.999622
PFES	-15.589153	1e-05	0.99962
PFES	-15.584906	1e-05	0.999618
PFES	-15.58066	1e-05	0.999616
PFES	-15.576414	1e-05	0.999614
PFES	-15.572167	1e-05	0.999612
PFES	-15.567921	1.1e-05	0.99961
PFES	-15.563674	1.1e-05	0.999607
PFES	-15.559428	1.1e-05	0.999605
PFES	-15.555182	1.1e-05	0.999603
PFES	-15.550935	1.1e-05	0.999601
PFES	-15.546689	1.1e-05	0.999599
PFES	-15.542442	1.1e-05	0.999596
PFES	-15.538196	1.1e-05	0.999594
PFES	-15.533949	1.1e-05	0.999592
PFES	-15.529703	1.1e-05	0.99959
PFES	-15.525457	1.2e-05	0.999587
PFES	-15.52121	1.2e-05	0.999585
PFES	-15.516964	1.2e-05	0.999583
PFES	-15.512717	1.2e-05	0.99958
PFES	-15.508471	1.2e-05	0.999578
PFES	-15.504224	1.2e-05	0.999576
PFES	-15.499978	1.2e-05	0.999573
PFES	-15.495732	1.2e-05	0.999571
PFES	-15.491485	1.3e-05	0.999569
PFES	-15.487239	1.3e-05	0.999566
PFES	-15.482992	1.3e-05	0.999564
PFES	-15.478746	1.3e-05	0.999561
PFES	-15.474499	1.3e-05	0.999559
PFES	-15.470253	1.3e-05	0.999556
PFES	-15.466007	1.3e-05	0.999554
PFES	-15.46176	1.3e-05	0.999551
PFES	-15.457514	1.4e-05	0.999549
PFES	-15.453267	1.4e-05	0.999546
PFES	-15.449021	1.4e-05	0.999544
PFES	-15.444774	1.4e-05	0.999541
PFES	-15.440528	1.4e-05	0.999538
PFES	-15.436282	1.4e-05	0.999536
PFES	-15.432035	1.4e-05	0.999533
PFES	-15.427789	1.4e-05	0.99953
PFES	-15.423542	1.5e-05	0.999528
PFES	-15.419296	1.5e-05	0.999525
PFES	-15.41505	1.5e-05	0.999522
PFES	-15.410803	1.5e-05	0.99952
PFES	-15.406557	1.5e-05	0.999517
PFES	-15.40231	1.5e-05	0.999514
PFES	-15.398064	1.5e-05	0.999511
PFES	-15.393817	1.6e-05	0.999509
PFES	-15.389571	1.6e-05	0.999506
PFES	-15.385325	1.6e-05	0.999503
PFES	-15.381078	1.6e-05	0.9995
PFES	-15.376832	1.6e-05	0.999497
PFES	-15.372585	1.6e-05	0.999494
PFES	-15.368339	1.6e-05	0.999491
PFES	-15.364092	1.6e-05	0.999488
PFES	-15.359846	1.7e-05	0.999485
PFES	-15.3556	1.7e-05	0.999483
PFES	-15.351353	1.7e-05	0.99948
PFES	-15.347107	1.7e-05	0.999477
PFES	-15.34286	1.7e-05	0.999474
PFES	-15.338614	1.7e-05	0.99947
PFES	-15.334367	1.8e-05	0.999467
PFES	-15.330121	1.8e-05	0.999464
PFES	-15.325875	1.8e-05	0.999461
PFES	-15.321628	1.8e-05	0.999458
PFES	-15.317382	1.8e-05	0.999455
PFES	-15.313135	1.8e-05	0.999452
PFES	-15.308889	1.8e-05	0.999449
PFES	-15.304642	1.9e-05	0.999445
PFES	-15.300396	1.9e-05	0.999442
PFES	-15.29615	1.9e-05	0.999439
PFES	-15.291903	1.9e-05	0.999436
PFES	-15.287657	1.9e-05	0.999432
PFES	-15.28341	1.9e-05	0.999429
PFES	-15.279164	2e-05	0.999426
PFES	-15.274917	2e-05	0.999423
PFES	-15.270671	2e-05	0.999419
PFES	-15.266425	2e-05	0.999416
PFES	-15.262178	2e-05	0.999412
PFES	-15.257932	2e-05	0.999409
PFES	-15.253685	2.1e-05	0.999406
PFES	-15.249439	2.1e-05	0.999402
PFES	-15.245193	2.1e-05	0.999399
PFES	-15.240946	2.1e-05	0.999395
PFES	-15.2367	2.1e-05	0.999392
PFES	-15.232453	2.1e-05	0.999388
PFES	-15.228207	2.2e-05	0.999385
PFES	-15.22396	2.2e-05	0.999381
PFES	-15.219714	2.2e-05	0.999377
PFES	-15.215468	2.2e-05	0.999374
PFES	-15.211221	2.2e-05	0.99937
PFES	-15.206975	2.3e-05	0.999366
PFES	-15.202728	2.3e-05	0.999363
PFES	-15.198482	2.3e-05	0.999359
PFES	-15.194235	2.3e-05	0.999355
PFES	-15.189989	2.3e-05	0.999352
PFES	-15.185743	2.3e-05	0.999348
PFES	-15.181496	2.4e-05	0.999344
PFES	-15.17725	2.4e-05	0.99934
PFES	-15.173003	2.4e-05	0.999336
PFES	-15.168757	2.4e-05	0.999332
PFES	-15.16451	2.4e-05	0.999329
PFES	-15.160264	2.5e-05	0.999325
PFES	-15.156018	2.5e-05	0.999321
PFES	-15.151771	2.5e-05	0.999317
PFES	-15.147525	2.5e-05	0.999313
PFES	-15.143278	2.5e-05	0.999309
PFES	-15.139032	2.6e-05	0.999305
PFES	-15.134785	2.6e-05	0.999301
PFES	-15.130539	2.6e-05	0.999297
PFES	-15.126293	2.6e-05	0.999293
PFES	-15.122046	2.6e-05	0.999289
PFES	-15.1178	2.7e-05	0.999284
PFES	-15.113553	2.7e-05	0.99928
PFES	-15.109307	2.7e-05	0.999276
PFES	-15.105061	2.7e-05	0.999272
PFES	-15.100814	2.7e-05	0.999268
PFES	-15.096568	2.8e-05	0.999263
PFES	-15.092321	2.8e-05	0.999259
PFES	-15.088075	2.8e-05	0.999255
PFES	-15.083828	2.8e-05	0.999251
PFES	-15.079582	2.8e-05	0.999246
PFES	-15.075336	2.9e-05	0.999242
PFES	-15.071089	2.9e-05	0.999237
PFES	-15.066843	2.9e-05	0.999233
PFES	-15.062596	2.9e-05	0.999229
PFES	-15.05835	3e-05	0.999224
PFES	-15.054103	3e-05	0.99922
PFES	-15.049857	3e-05	0.999215
PFES	-15.045611	3e-05	0.999211
PFES	-15.041364	3e-05	0.999206
PFES	-15.037118	3.1e-05	0.999201
PFES	-15.032871	3.1e-05	0.999197
PFES	-15.028625	3.1e-05	0.999192
PFES	-15.024378	3.1e-05	0.999188
PFES	-15.020132	3.2e-05	0.999183
PFES	-15.015886	3.2e-05	0.999178
PFES	-15.011639	3.2e-05	0.999173
PFES	-15.007393	3.2e-05	0.999169
PFES	-15.003146	3.2e-05	0.999164
PFES	-14.9989	3.3e-05	0.999159
PFES	-14.994653	3.3e-05	0.999154
PFES	-14.990407	3.3e-05	0.999149
PFES	-14.986161	3.3e-05	0.999145
PFES	-14.981914	3.4e-05	0.99914
PFES	-14.977668	3.4e-05	0.999135
PFES	-14.973421	3.4e-05	0.99913
PFES	-14.969175	3.4e-05	0.999125
PFES	-14.964928	3.5e-05	0.99912
PFES	-14.960682	3.5e-05	0.999115
PFES	-14.956436	3.5e-05	0.99911
PFES	-14.952189	3.5e-05	0.999105
PFES	-14.947943	3.6e-05	0.999099
PFES	-14.943696	3.6e-05	0.999094
PFES	-14.93945	3.6e-05	0.999089
PFES	-14.935204	3.6e-05	0.999084
PFES	-14.930957	3.7e-05	0.999079
PFES	-14.926711	3.7e-05	0.999073
PFES	-14.922464	3.7e-05	0.999068
PFES	-14.918218	3.7e-05	0.999063
PFES	-14.913971	3.8e-05	0.999057
PFES	-14.909725	3.8e-05	0.999052
PFES	-14.905479	3.8e-05	0.999047
PFES	-14.901232	3.8e-05	0.999041
PFES	-14.896986	3.9e-05	0.999036
PFES	-14.892739	3.9e-05	0.99903
PFES	-14.888493	3.9e-05	0.999025
PFES	-14.884246	3.9e-05	0.999019
PFES	-14.88	4e-05	0.999014
PFES	-14.875754	4e-05	0.999008
PFES	-14.871507	4e-05	0.999003
PFES	-14.867261	4e-05	0.998997
PFES	-14.863014	4.1e-05	0.998991
PFES	-14.858768	4.1e-05	0.998986
PFES	-14.854521	4.1e-05	0.99898
PFES	-14.850275	4.1e-05	0.998974
PFES	-14.846029	4.2e-05	0.998969
PFES	-14.841782	4.2e-05	0.998963
PFES	-14.837536	4.2e-05	0.998957
PFES	-14.833289	4.3e-05	0.998951
PFES	-14.829043	4.3e-05	0.998945
PFES	-14.824796	4.3e-05	0.998939
PFES	-14.82055	4.3e-05	0.998933
PFES	-14.816304	4.4e-05	0.998927
PFES	-14.812057	4.4e-05	0.998921
PFES	-14.807811	4.4e-05	0.998915
PFES	-14.803564	4.4e-05	0.998909
PFES	-14.799318	4.5e-05	0.998903
PFES	-14.795072	4.5e-05	0.998897
PFES	-14.790825	4.5e-05	0.998891
PFES	-14.786579	4.6e-05	0.998885
PFES	-14.782332	4.6e-05	0.998878
PFES	-14.778086	4.6e-05	0.998872
PFES	-14.773839	4.6e-05	0.998866
PFES	-14.769593	4.7e-05	0.99886
PFES	-14.765347	4.7e-05	0.998853
PFES	-14.7611	4.7e-05	0.998847
PFES	-14.756854	4.8e-05	0.998841
PFES	-14.752607	4.8e-05	0.998834
PFES	-14.748361	4.8e-05	0.998828
PFES	-14.744114	4.8e-05	0.998821
PFES	-14.739868	4.9e-05	0.998815
PFES	-14.735622	4.9e-05	0.998808
PFES	-14.731375	4.9e-05	0.998802
PFES	-14.727129	5e-05	0.998795
PFES	-14.722882	5e-05	0.998788
PFES	-14.718636	5e-05	0.998782
PFES	-14.714389	5.1e-05	0.998775
PFES	-14.710143	5.1e-05	0.998768
PFES	-14.705897	5.1e-05	0.998762
PFES	-14.70165	5.1e-05	0.998755
PFES	-14.697404	5.2e-05	0.998748
PFES	-14.693157	5.2e-05	0.998741
PFES	-14.688911	5.2e-05	0.998734
PFES	-14.684664	5.3e-05	0.998727
PFES	-14.680418	5.3e-05	0.99872
PFES	-14.676172	5.3e-05	0.998713
PFES	-14.671925	5.4e-05	0.998706
PFES	-14.667679	5.4e-05	0.998699
PFES	-14.663432	5.4e-05	0.998692
PFES	-14.659186	5.5e-05	0.998685
PFES	-14.654939	5.5e-05	0.998678
PFES	-14.650693	5.5e-05	0.998671
PFES	-14.646447	5.6e-05	0.998664
PFES	-14.6422	5.6e-05	0.998656
PFES	-14.637954	5.6e-05	0.998649
PFES	-14.633707	5.6e-05	0.998642
PFES	-14.629461	5.7e-05	0.998634
PFES	-14.625215	5.7e-05	0.998627
PFES	-14.620968	5.7e-05	0.99862
PFES	-14.616722	5.8e-05	0.998612
PFES	-14.612475	5.8e-05	0.998605
PFES	-14.608229	5.8e-05	0.998597
PFES	-14.603982	5.9e-05	0.99859
PFES	-14.599736	5.9e-05	0.998582
PFES	-14.59549	5.9e-05	0.998575
PFES	-14.591243	6e-05	0.998567
PFES	-14.586997	6e-05	0.998559
PFES	-14.58275	6e-05	0.998551
PFES	-14.578504	6.1e-05	0.998544
PFES	-14.574257	6.1e-05	0.998536
PFES	-14.570011	6.1e-05	0.998528
PFES	-14.565765	6.2e-05	0.99852
PFES	-14.561518	6.2e-05	0.998512
PFES	-14.557272	6.2e-05	0.998504
PFES	-14.553025	6.3e-05	0.998497
PFES	-14.548779	6.3e-05	0.998489
PFES	-14.544532	6.4e-05	0.998481
PFES	-14.540286	6.4e-05	0.998473
PFES	-14.53604	6.4e-05	0.998464
PFES	-14.531793	6.5e-05	0.998456
PFES	-14.527547	6.5e-05	0.998448
PFES	-14.5233	6.5e-05	0.99844
PFES	-14.519054	6.6e-05	0.998432
PFES	-14.514807	6.6e-05	0.998423
PFES	-14.510561	6.6e-05	0.998415
PFES	-14.506315	6.7e-05	0.998407
PFES	-14.502068	6.7e-05	0.998398
PFES	-14.497822	6.7e-05	0.99839
PFES	-14.493575	6.8e-05	0.998382
PFES	-14.489329	6.8e-05	0.998373
PFES	-14.485083	6.8e-05	0.998365
PFES	-14.480836	6.9e-05	0.998356
PFES	-14.47659	6.9e-05	0.998348
PFES	-14.472343	7e-05	0.998339
PFES	-14.468097	7e-05	0.99833
PFES	-14.46385	7e-05	0.998322
PFES	-14.459604	7.1e-05	0.998313
PFES	-14.455358	7.1e-05	0.998304
PFES	-14.451111	7.1e-05	0.998295
PFES	-14.446865	7.2e-05	0.998286
PFES	-14.442618	7.2e-05	0.998278
PFES	-14.438372	7.3e-05	0.998269
PFES	-14.434125	7.3e-05	0.99826
PFES	-14.429879	7.3e-05	0.998251
PFES	-14.425633	7.4e-05	0.998242
PFES	-14.421386	7.4e-05	0.998233
PFES	-14.41714	7.4e-05	0.998224
PFES	-14.412893	7.5e-05	0.998214
PFES	-14.408647	7.5e-05	0.998205
PFES	-14.4044	7.6e-05	0.998196
PFES	-14.400154	7.6e-05	0.998187
PFES	-14.395908	7.6e-05	0.998178
PFES	-14.391661	7.7e-05	0.998168
PFES	-14.387415	7.7e-05	0.998159
PFES	-14.383168	7.8e-05	0.99815
PFES	-14.378922	7.8e-05	0.99814
PFES	-14.374675	7.8e-05	0.998131
PFES	-14.370429	7.9e-05	0.998121
PFES	-14.366183	7.9e-05	0.998112
PFES	-14.361936	8e-05	0.998102
PFES	-14.35769	8e-05	0.998092
PFES	-14.353443	8e-05	0.998083
PFES	-14.349197	8.1e-05	0.998073
PFES	-14.34495	8.1e-05	0.998063
PFES	-14.340704	8.2e-05	0.998054
PFES	-14.336458	8.2e-05	0.998044
PFES	-14.332211	8.2e-05	0.998034
PFES	-14.327965	8.3e-05	0.998024
PFES	-14.323718	8.3e-05	0.998014
PFES	-14.319472	8.4e-05	0.998004
PFES	-14.315226	8.4e-05	0.997994
PFES	-14.310979	8.5e-05	0.997984
PFES	-14.306733	8.5e-05	0.997974
PFES	-14.302486	8.5e-05	0.997964
PFES	-14.29824	8.6e-05	0.997954
PFES	-14.293993	8.6e-05	0.997944
PFES	-14.289747	8.7e-05	0.997934
PFES	-14.285501	8.7e-05	0.997923
PFES	-14.281254	8.8e-05	0.997913
PFES	-14.277008	8.8e-05	0.997903
PFES	-14.272761	8.8e-05	0.997892
PFES	-14.268515	8.9e-05	0.997882
PFES	-14.264268	8.9e-05	0.997871
PFES	-14.260022	9e-05	0.997861
PFES	-14.255776	9e-05	0.997851
PFES	-14.251529	9.1e-05	0.99784
PFES	-14.247283	9.1e-05	0.997829
PFES	-14.243036	9.2e-05	0.997819
PFES	-14.23879	9.2e-05	0.997808
PFES	-14.234543	9.3e-05	0.997797
PFES	-14.230297	9.3e-05	0.997787
PFES	-14.226051	9.3e-05	0.997776
PFES	-14.221804	9.4e-05	0.997765
PFES	-14.217558	9.4e-05	0.997754
PFES	-14.213311	9.5e-05	0.997743
PFES	-14.209065	9.5e-05	0.997732
PFES	-14.204818	9.6e-05	0.997721
PFES	-14.200572	9.6e-05	0.99771
PFES	-14.196326	9.7e-05	0.997699
PFES	-14.192079	9.7e-05	0.997688
PFES	-14.187833	9.8e-05	0.997677
PFES	-14.183586	9.8e-05	0.997666
PFES	-14.17934	9.9e-05	0.997655
PFES	-14.175094	9.9e-05	0.997644
PFES	-14.170847	0.0001	0.997632
PFES	-14.166601	0.0001	0.997621
PFES	-14.162354	0.000101	0.99761
PFES	-14.158108	0.000101	0.997598
PFES	-14.153861	0.000102	0.997587
PFES	-14.149615	0.000102	0.997575
PFES	-14.145369	0.000103	0.997564
PFES	-14.141122	0.000103	0.997552
PFES	-14.136876	0.000104	0.997541
PFES	-14.132629	0.000104	0.997529
PFES	-14.128383	0.000105	0.997517
PFES	-14.124136	0.000105	0.997506
PFES	-14.11989	0.000106	0.997494
PFES	-14.115644	0.000106	0.997482
PFES	-14.111397	0.000107	0.99747
PFES	-14.107151	0.000107	0.997459
PFES	-14.102904	0.000108	0.997447
PFES	-14.098658	0.000108	0.997435
PFES	-14.094411	0.000109	0.997423
PFES	-14.090165	0.000109	0.997411
PFES	-14.085919	0.00011	0.997399
PFES	-14.081672	0.00011	0.997387
PFES	-14.077426	0.000111	0.997375
PFES	-14.073179	0.000112	0.997363
PFES	-14.068933	0.000112	0.99735
PFES	-14.064686	0.000113	0.997338
PFES	-14.06044	0.000113	0.997326
PFES	-14.056194	0.000114	0.997314
PFES	-14.051947	0.000114	0.997301
PFES	-14.047701	0.000115	0.997289
PFES	-14.043454	0.000115	0.997277
PFES	-14.039208	0.000116	0.997264
PFES	-14.034961	0.000117	0.997252
PFES	-14.030715	0.000117	0.997239
PFES	-14.026469	0.000118	0.997227
PFES	-14.022222	0.000118	0.997214
PFES	-14.017976	0.000119	0.997202
PFES	-14.013729	0.000119	0.997189
PFES	-14.009483	0.00012	0.997176
PFES	-14.005237	0.000121	0.997163
PFES	-14.00099	0.000121	0.997151
PFES	-13.996744	0.000122	0.997138
PFES	-13.992497	0.000122	0.997125
PFES	-13.988251	0.000123	0.997112
PFES	-13.984004	0.000124	0.997099
PFES	-13.979758	0.000124	0.997086
PFES	-13.975512	0.000125	0.997073
PFES	-13.971265	0.000125	0.99706
PFES	-13.967019	0.000126	0.997047
PFES	-13.962772	0.000127	0.997034
PFES	-13.958526	0.000127	0.997021
PFES	-13.954279	0.000128	0.997008
PFES	-13.950033	0.000129	0.996995
PFES	-13.945787	0.000129	0.996982
PFES	-13.94154	0.00013	0.996968
PFES	-13.937294	0.000131	0.996955
PFES	-13.933047	0.000131	0.996942
PFES	-13.928801	0.000132	0.996929
PFES	-13.924554	0.000132	0.996915
PFES	-13.920308	0.000133	0.996902
PFES	-13.916062	0.000134	0.996888
PFES	-13.911815	0.000134	0.996875
PFES	-13.907569	0.000135	0.996861
PFES	-13.903322	0.000136	0.996848
PFES	-13.899076	0.000136	0.996834
PFES	-13.894829	0.000137	0.99682
PFES	-13.890583	0.000138	0.996807
PFES	-13.886337	0.000138	0.996793
PFES	-13.88209	0.000139	0.996779
PFES	-13.877844	0.00014	0.996766
PFES	-13.873597	0.000141	0.996752
PFES	-13.869351	0.000141	0.996738
PFES	-13.865105	0.000142	0.996724
PFES	-13.860858	0.000143	0.99671
PFES	-13.856612	0.000143	0.996696
PFES	-13.852365	0.000144	0.996682
PFES	-13.848119	0.000145	0.996668
PFES	-13.843872	0.000146	0.996654
PFES	-13.839626	0.000146	0.99664
PFES	-13.83538	0.000147	0.996626
PFES	-13.831133	0.000148	0.996612
PFES	-13.826887	0.000148	0.996598
PFES	-13.82264	0.000149	0.996584
PFES	-13.818394	0.00015	0.99657
PFES	-13.814147	0.000151	0.996555
PFES	-13.809901	0.000151	0.996541
PFES	-13.805655	0.000152	0.996527
PFES	-13.801408	0.000153	0.996512
PFES	-13.797162	0.000154	0.996498
PFES	-13.792915	0.000154	0.996484
PFES	-13.788669	0.000155	0.996469
PFES	-13.784422	0.000156	0.996455
PFES	-13.780176	0.000157	0.99644
PFES	-13.77593	0.000158	0.996426
PFES	-13.771683	0.000158	0.996411
PFES	-13.767437	0.000159	0.996397
PFES	-13.76319	0.00016	0.996382
PFES	-13.758944	0.000161	0.996367
PFES	-13.754697	0.000162	0.996353
PFES	-13.750451	0.000162	0.996338
PFES	-13.746205	0.000163	0.996323
PFES	-13.741958	0.000164	0.996308
PFES	-13.737712	0.000165	0.996294
PFES	-13.733465	0.000166	0.996279
PFES	-13.729219	0.000166	0.996264
PFES	-13.724972	0.000167	0.996249
PFES	-13.720726	0.000168	0.996234
PFES	-13.71648	0.000169	0.996219
PFES	-13.712233	0.00017	0.996204
PFES	-13.707987	0.000171	0.996189
PFES	-13.70374	0.000171	0.996174
PFES	-13.699494	0.000172	0.996159
PFES	-13.695248	0.000173	0.996144
PFES	-13.691001	0.000174	0.996129
PFES	-13.686755	0.000175	0.996114
PFES	-13.682508	0.000176	0.996099
PFES	-13.678262	0.000177	0.996083
PFES	-13.674015	0.000178	0.996068
PFES	-13.669769	0.000178	0.996053
PFES	-13.665523	0.000179	0.996038
PFES	-13.661276	0.00018	0.996022
PFES	-13.65703	0.000181	0.996007
PFES	-13.652783	0.000182	0.995992
PFES	-13.648537	0.000183	0.995976
PFES	-13.64429	0.000184	0.995961
PFES	-13.640044	0.000185	0.995945
PFES	-13.635798	0.000186	0.99593
PFES	-13.631551	0.000187	0.995914
PFES	-13.627305	0.000188	0.995899
PFES	-13.623058	0.000188	0.995883
PFES	-13.618812	0.000189	0.995868
PFES	-13.614565	0.00019	0.995852
PFES	-13.610319	0.000191	0.995836
PFES	-13.606073	0.000192	0.995821
PFES	-13.601826	0.000193	0.995805
PFES	-13.59758	0.000194	0.995789
PFES	-13.593333	0.000195	0.995774
PFES	-13.589087	0.000196	0.995758
PFES	-13.58484	0.000197	0.995742
PFES	-13.580594	0.000198	0.995726
PFES	-13.576348	0.000199	0.99571
PFES	-13.572101	0.0002	0.995694
PFES	-13.567855	0.000201	0.995678
PFES	-13.563608	0.000202	0.995663
PFES	-13.559362	0.000203	0.995647
PFES	-13.555116	0.000204	0.995631
PFES	-13.550869	0.000205	0.995615
PFES	-13.546623	0.000206	0.995599
PFES	-13.542376	0.000207	0.995582
PFES	-13.53813	0.000208	0.995566
PFES	-13.533883	0.000209	0.99555
PFES	-13.529637	0.00021	0.995534
PFES	-13.525391	0.000211	0.995518
PFES	-13.521144	0.000212	0.995502
PFES	-13.516898	0.000213	0.995486
PFES	-13.512651	0.000214	0.995469
PFES	-13.508405	0.000215	0.995453
PFES	-13.504158	0.000216	0.995437
PFES	-13.499912	0.000218	0.995421
PFES	-13.495666	0.000219	0.995404
PFES	-13.491419	0.00022	0.995388
PFES	-13.487173	0.000221	0.995372
PFES	-13.482926	0.000222	0.995355
PFES	-13.47868	0.000223	0.995339
PFES	-13.474433	0.000224	0.995322
PFES	-13.470187	0.000225	0.995306
PFES	-13.465941	0.000226	0.995289
PFES	-13.461694	0.000227	0.995273
PFES	-13.457448	0.000228	0.995256
PFES	-13.453201	0.00023	0.99524
PFES	-13.448955	0.000231	0.995223
PFES	-13.444708	0.000232	0.995206
PFES	-13.440462	0.000233	0.99519
PFES	-13.436216	0.000234	0.995173
PFES	-13.431969	0.000235	0.995156
PFES	-13.427723	0.000236	0.99514
PFES	-13.423476	0.000238	0.995123
PFES	-13.41923	0.000239	0.995106
PFES	-13.414983	0.00024	0.995089
PFES	-13.410737	0.000241	0.995073
PFES	-13.406491	0.000242	0.995056
PFES	-13.402244	0.000243	0.995039
PFES	-13.397998	0.000244	0.995022
PFES	-13.393751	0.000246	0.995005
PFES	-13.389505	0.000247	0.994988
PFES	-13.385259	0.000248	0.994971
PFES	-13.381012	0.000249	0.994954
PFES	-13.376766	0.00025	0.994937
PFES	-13.372519	0.000252	0.99492
PFES	-13.368273	0.000253	0.994903
PFES	-13.364026	0.000254	0.994886
PFES	-13.35978	0.000255	0.994869
PFES	-13.355534	0.000256	0.994852
PFES	-13.351287	0.000258	0.994835
PFES	-13.347041	0.000259	0.994818
PFES	-13.342794	0.00026	0.994801
PFES	-13.338548	0.000261	0.994784
PFES	-13.334301	0.000263	0.994766
PFES	-13.330055	0.000264	0.994749
PFES	-13.325809	0.000265	0.994732
PFES	-13.321562	0.000266	0.994715
PFES	-13.317316	0.000268	0.994697
PFES	-13.313069	0.000269	0.99468
PFES	-13.308823	0.00027	0.994663
PFES	-13.304576	0.000271	0.994645
PFES	-13.30033	0.000273	0.994628
PFES	-13.296084	0.000274	0.99461
PFES	-13.291837	0.000275	0.994593
PFES	-13.287591	0.000276	0.994576
PFES	-13.283344	0.000278	0.994558
PFES	-13.279098	0.000279	0.994541
PFES	-13.274851	0.00028	0.994523
PFES	-13.270605	0.000282	0.994505
PFES	-13.266359	0.000283	0.994488
PFES	-13.262112	0.000284	0.99447
PFES	-13.257866	0.000285	0.994453
PFES	-13.253619	0.000287	0.994435
PFES	-13.249373	0.000288	0.994417
PFES	-13.245127	0.000289	0.9944
PFES	-13.24088	0.000291	0.994382
PFES	-13.236634	0.000292	0.994364
PFES	-13.232387	0.000293	0.994346
PFES	-13.228141	0.000295	0.994329
PFES	-13.223894	0.000296	0.994311
PFES	-13.219648	0.000297	0.994293
PFES	-13.215402	0.000299	0.994275
PFES	-13.211155	0.0003	0.994257
PFES	-13.206909	0.000301	0.994239
PFES	-13.202662	0.000303	0.994222
PFES	-13.198416	0.000304	0.994204
PFES	-13.194169	0.000306	0.994186
PFES	-13.189923	0.000307	0.994168
PFES	-13.185677	0.000308	0.99415
PFES	-13.18143	0.00031	0.994132
PFES	-13.177184	0.000311	0.994114
PFES	-13.172937	0.000312	0.994095
PFES	-13.168691	0.000314	0.994077
PFES	-13.164444	0.000315	0.994059
PFES	-13.160198	0.000317	0.994041
PFES	-13.155952	0.000318	0.994023
PFES	-13.151705	0.000319	0.994005
PFES	-13.147459	0.000321	0.993986
PFES	-13.143212	0.000322	0.993968
PFES	-13.138966	0.000324	0.99395
PFES	-13.134719	0.000325	0.993932
PFES	-13.130473	0.000326	0.993913
PFES	-13.126227	0.000328	0.993895
PFES	-13.12198	0.000329	0.993877
PFES	-13.117734	0.000331	0.993858
PFES	-13.113487	0.000332	0.99384
PFES	-13.109241	0.000333	0.993821
PFES	-13.104994	0.000335	0.993803
PFES	-13.100748	0.000336	0.993784
PFES	-13.096502	0.000338	0.993766
PFES	-13.092255	0.000339	0.993747
PFES	-13.088009	0.000341	0.993729
PFES	-13.083762	0.000342	0.99371
PFES	-13.079516	0.000343	0.993692
PFES	-13.07527	0.000345	0.993673
PFES	-13.071023	0.000346	0.993654
PFES	-13.066777	0.000348	0.993636
PFES	-13.06253	0.000349	0.993617
PFES	-13.058284	0.000351	0.993598
PFES	-13.054037	0.000352	0.993579
PFES	-13.049791	0.000354	0.993561
PFES	-13.045545	0.000355	0.993542
PFES	-13.041298	0.000357	0.993523
PFES	-13.037052	0.000358	0.993504
PFES	-13.032805	0.00036	0.993485
PFES	-13.028559	0.000361	0.993466
PFES	-13.024312	0.000363	0.993447
PFES	-13.020066	0.000364	0.993428
PFES	-13.01582	0.000365	0.993409
PFES	-13.011573	0.000367	0.99339
PFES	-13.007327	0.000368	0.993371
PFES	-13.00308	0.00037	0.993352
PFES	-12.998834	0.000371	0.993333
PFES	-12.994587	0.000373	0.993314
PFES	-12.990341	0.000374	0.993295
PFES	-12.986095	0.000376	0.993275
PFES	-12.981848	0.000377	0.993256
PFES	-12.977602	0.000379	0.993237
PFES	-12.973355	0.00038	0.993218
PFES	-12.969109	0.000382	0.993198
PFES	-12.964862	0.000383	0.993179
PFES	-12.960616	0.000385	0.99316
PFES	-12.95637	0.000387	0.99314
PFES	-12.952123	0.000388	0.993121
PFES	-12.947877	0.00039	0.993101
PFES	-12.94363	0.000391	0.993082
PFES	-12.939384	0.000393	0.993062
PFES	-12.935138	0.000394	0.993043
PFES	-12.930891	0.000396	0.993023
PFES	-12.926645	0.000397	0.993003
PFES	-12.922398	0.000399	0.992984
PFES	-12.918152	0.0004	0.992964
PFES	-12.913905	0.000402	0.992944
PFES	-12.909659	0.000403	0.992925
PFES	-12.905413	0.000405	0.992905
PFES	-12.901166	0.000406	0.992885
PFES	-12.89692	0.000408	0.992865
PFES	-12.892673	0.000409	0.992845
PFES	-12.888427	0.000411	0.992825
PFES	-12.88418	0.000413	0.992805
PFES	-12.879934	0.000414	0.992785
PFES	-12.875688	0.000416	0.992765
PFES	-12.871441	0.000417	0.992745
PFES	-12.867195	0.000419	0.992725
PFES	-12.862948	0.00042	0.992705
PFES	-12.858702	0.000422	0.992685
PFES	-12.854455	0.000423	0.992665
PFES	-12.850209	0.000425	0.992644
PFES	-12.845963	0.000427	0.992624
PFES	-12.841716	0.000428	0.992604
PFES	-12.83747	0.00043	0.992584
PFES	-12.833223	0.000431	0.992563
PFES	-12.828977	0.000433	0.992543
