score_col	pfes_value	p_case	p_control	presence_based
PFES_Domain	-11.527977	0.0	0.999977	False
PFES_Domain	-11.525907	0.0	0.999977	False
PFES_Domain	-11.523837	0.0	0.999977	False
PFES_Domain	-11.521766	0.0	0.999977	False
PFES_Domain	-11.519696	0.0	0.999977	False
PFES_Domain	-11.517626	0.0	0.999977	False
PFES_Domain	-11.515556	0.0	0.999977	False
PFES_Domain	-11.513485	0.0	0.999977	False
PFES_Domain	-11.511415	0.0	0.999977	False
PFES_Domain	-11.509345	0.0	0.999977	False
PFES_Domain	-11.507274	0.0	0.999977	False
PFES_Domain	-11.505204	0.0	0.999977	False
PFES_Domain	-11.503134	0.0	0.999977	False
PFES_Domain	-11.501063	0.0	0.999977	False
PFES_Domain	-11.498993	0.0	0.999977	False
PFES_Domain	-11.496923	0.0	0.999977	False
PFES_Domain	-11.494852	0.0	0.999977	False
PFES_Domain	-11.492782	0.0	0.999977	False
PFES_Domain	-11.490712	0.0	0.999977	False
PFES_Domain	-11.488641	0.0	0.999977	False
PFES_Domain	-11.486571	0.0	0.999977	False
PFES_Domain	-11.484501	0.0	0.999977	False
PFES_Domain	-11.482431	0.0	0.999977	False
PFES_Domain	-11.48036	0.0	0.999977	False
PFES_Domain	-11.47829	0.0	0.999977	False
PFES_Domain	-11.47622	0.0	0.999977	False
PFES_Domain	-11.474149	0.0	0.999977	False
PFES_Domain	-11.472079	0.0	0.999977	False
PFES_Domain	-11.470009	0.0	0.999977	False
PFES_Domain	-11.467938	0.0	0.999977	False
PFES_Domain	-11.465868	0.0	0.999977	False
PFES_Domain	-11.463798	0.0	0.999977	False
PFES_Domain	-11.461727	0.0	0.999977	False
PFES_Domain	-11.459657	0.0	0.999977	False
PFES_Domain	-11.457587	0.0	0.999977	False
PFES_Domain	-11.455517	0.0	0.999977	False
PFES_Domain	-11.453446	0.0	0.999977	False
PFES_Domain	-11.451376	0.0	0.999977	False
PFES_Domain	-11.449306	0.0	0.999977	False
PFES_Domain	-11.447235	0.0	0.999977	False
PFES_Domain	-11.445165	0.0	0.999977	False
PFES_Domain	-11.443095	0.0	0.999977	False
PFES_Domain	-11.441024	0.0	0.999977	False
PFES_Domain	-11.438954	0.0	0.999977	False
PFES_Domain	-11.436884	0.0	0.999977	False
PFES_Domain	-11.434813	0.0	0.999977	False
PFES_Domain	-11.432743	0.0	0.999977	False
PFES_Domain	-11.430673	0.0	0.999977	False
PFES_Domain	-11.428603	0.0	0.999977	False
PFES_Domain	-11.426532	0.0	0.999977	False
PFES_Domain	-11.424462	0.0	0.999977	False
PFES_Domain	-11.422392	0.0	0.999977	False
PFES_Domain	-11.420321	0.0	0.999977	False
PFES_Domain	-11.418251	0.0	0.999977	False
PFES_Domain	-11.416181	0.0	0.999977	False
PFES_Domain	-11.41411	0.0	0.999977	False
PFES_Domain	-11.41204	0.0	0.999977	False
PFES_Domain	-11.40997	0.0	0.999977	False
PFES_Domain	-11.407899	0.0	0.999977	False
PFES_Domain	-11.405829	0.0	0.999977	False
PFES_Domain	-11.403759	0.0	0.999977	False
PFES_Domain	-11.401689	0.0	0.999977	False
PFES_Domain	-11.399618	0.0	0.999977	False
PFES_Domain	-11.397548	0.0	0.999977	False
PFES_Domain	-11.395478	0.0	0.999977	False
PFES_Domain	-11.393407	0.0	0.999977	False
PFES_Domain	-11.391337	0.0	0.999977	False
PFES_Domain	-11.389267	0.0	0.999977	False
PFES_Domain	-11.387196	0.0	0.999977	False
PFES_Domain	-11.385126	0.0	0.999977	False
PFES_Domain	-11.383056	0.0	0.999977	False
PFES_Domain	-11.380985	0.0	0.999977	False
PFES_Domain	-11.378915	0.0	0.999977	False
PFES_Domain	-11.376845	0.0	0.999977	False
PFES_Domain	-11.374774	0.0	0.999977	False
PFES_Domain	-11.372704	0.0	0.999977	False
PFES_Domain	-11.370634	0.0	0.999977	False
PFES_Domain	-11.368564	0.0	0.999977	False
PFES_Domain	-11.366493	0.0	0.999977	False
PFES_Domain	-11.364423	0.0	0.999977	False
PFES_Domain	-11.362353	0.0	0.999977	False
PFES_Domain	-11.360282	0.0	0.999977	False
PFES_Domain	-11.358212	0.0	0.999977	False
PFES_Domain	-11.356142	0.0	0.999977	False
PFES_Domain	-11.354071	0.0	0.999977	False
PFES_Domain	-11.352001	0.0	0.999977	False
PFES_Domain	-11.349931	0.0	0.999977	False
PFES_Domain	-11.34786	0.0	0.999977	False
PFES_Domain	-11.34579	0.0	0.999977	False
PFES_Domain	-11.34372	0.0	0.999977	False
PFES_Domain	-11.34165	0.0	0.999977	False
PFES_Domain	-11.339579	0.0	0.999977	False
PFES_Domain	-11.337509	0.0	0.999977	False
PFES_Domain	-11.335439	0.0	0.999977	False
PFES_Domain	-11.333368	0.0	0.999977	False
PFES_Domain	-11.331298	0.0	0.999977	False
PFES_Domain	-11.329228	0.0	0.999977	False
PFES_Domain	-11.327157	0.0	0.999977	False
PFES_Domain	-11.325087	0.0	0.999977	False
PFES_Domain	-11.323017	0.0	0.999977	False
PFES_Domain	-11.320946	0.0	0.999977	False
PFES_Domain	-11.318876	0.0	0.999977	False
PFES_Domain	-11.316806	0.0	0.999977	False
PFES_Domain	-11.314736	0.0	0.999977	False
PFES_Domain	-11.312665	0.0	0.999977	False
PFES_Domain	-11.310595	0.0	0.999977	False
PFES_Domain	-11.308525	0.0	0.999977	False
PFES_Domain	-11.306454	0.0	0.999977	False
PFES_Domain	-11.304384	0.0	0.999977	False
PFES_Domain	-11.302314	0.0	0.999977	False
PFES_Domain	-11.300243	0.0	0.999977	False
PFES_Domain	-11.298173	0.0	0.999977	False
PFES_Domain	-11.296103	0.0	0.999977	False
PFES_Domain	-11.294032	0.0	0.999977	False
PFES_Domain	-11.291962	0.0	0.999977	False
PFES_Domain	-11.289892	0.0	0.999977	False
PFES_Domain	-11.287822	0.0	0.999977	False
PFES_Domain	-11.285751	0.0	0.999977	False
PFES_Domain	-11.283681	0.0	0.999976	False
PFES_Domain	-11.281611	0.0	0.999976	False
PFES_Domain	-11.27954	0.0	0.999976	False
PFES_Domain	-11.27747	0.0	0.999976	False
PFES_Domain	-11.2754	0.0	0.999976	False
PFES_Domain	-11.273329	0.0	0.999976	False
PFES_Domain	-11.271259	0.0	0.999976	False
PFES_Domain	-11.269189	0.0	0.999976	False
PFES_Domain	-11.267118	0.0	0.999976	False
PFES_Domain	-11.265048	0.0	0.999976	False
PFES_Domain	-11.262978	0.0	0.999976	False
PFES_Domain	-11.260908	0.0	0.999976	False
PFES_Domain	-11.258837	0.0	0.999976	False
PFES_Domain	-11.256767	0.0	0.999976	False
PFES_Domain	-11.254697	0.0	0.999976	False
PFES_Domain	-11.252626	0.0	0.999976	False
PFES_Domain	-11.250556	0.0	0.999976	False
PFES_Domain	-11.248486	0.0	0.999976	False
PFES_Domain	-11.246415	0.0	0.999976	False
PFES_Domain	-11.244345	0.0	0.999976	False
PFES_Domain	-11.242275	0.0	0.999976	False
PFES_Domain	-11.240204	0.0	0.999976	False
PFES_Domain	-11.238134	0.0	0.999976	False
PFES_Domain	-11.236064	0.0	0.999976	False
PFES_Domain	-11.233993	0.0	0.999976	False
PFES_Domain	-11.231923	0.0	0.999976	False
PFES_Domain	-11.229853	0.0	0.999976	False
PFES_Domain	-11.227783	0.0	0.999976	False
PFES_Domain	-11.225712	0.0	0.999976	False
PFES_Domain	-11.223642	0.0	0.999976	False
PFES_Domain	-11.221572	0.0	0.999976	False
PFES_Domain	-11.219501	0.0	0.999976	False
PFES_Domain	-11.217431	0.0	0.999976	False
PFES_Domain	-11.215361	0.0	0.999976	False
PFES_Domain	-11.21329	0.0	0.999976	False
PFES_Domain	-11.21122	0.0	0.999976	False
PFES_Domain	-11.20915	0.0	0.999976	False
PFES_Domain	-11.207079	0.0	0.999976	False
PFES_Domain	-11.205009	0.0	0.999976	False
PFES_Domain	-11.202939	0.0	0.999976	False
PFES_Domain	-11.200869	0.0	0.999976	False
PFES_Domain	-11.198798	0.0	0.999975	False
PFES_Domain	-11.196728	0.0	0.999975	False
PFES_Domain	-11.194658	0.0	0.999975	False
PFES_Domain	-11.192587	0.0	0.999975	False
PFES_Domain	-11.190517	0.0	0.999975	False
PFES_Domain	-11.188447	0.0	0.999975	False
PFES_Domain	-11.186376	0.0	0.999975	False
PFES_Domain	-11.184306	0.0	0.999975	False
PFES_Domain	-11.182236	0.0	0.999975	False
PFES_Domain	-11.180165	0.0	0.999975	False
PFES_Domain	-11.178095	0.0	0.999975	False
PFES_Domain	-11.176025	0.0	0.999975	False
PFES_Domain	-11.173955	0.0	0.999975	False
PFES_Domain	-11.171884	0.0	0.999975	False
PFES_Domain	-11.169814	0.0	0.999975	False
PFES_Domain	-11.167744	0.0	0.999975	False
PFES_Domain	-11.165673	0.0	0.999975	False
PFES_Domain	-11.163603	0.0	0.999975	False
PFES_Domain	-11.161533	0.0	0.999975	False
PFES_Domain	-11.159462	0.0	0.999974	False
PFES_Domain	-11.157392	0.0	0.999974	False
PFES_Domain	-11.155322	0.0	0.999974	False
PFES_Domain	-11.153251	0.0	0.999974	False
PFES_Domain	-11.151181	0.0	0.999974	False
PFES_Domain	-11.149111	0.0	0.999974	False
PFES_Domain	-11.147041	0.0	0.999974	False
PFES_Domain	-11.14497	0.0	0.999974	False
PFES_Domain	-11.1429	0.0	0.999974	False
PFES_Domain	-11.14083	0.0	0.999974	False
PFES_Domain	-11.138759	0.0	0.999974	False
PFES_Domain	-11.136689	0.0	0.999974	False
PFES_Domain	-11.134619	0.0	0.999974	False
PFES_Domain	-11.132548	0.0	0.999973	False
PFES_Domain	-11.130478	0.0	0.999973	False
PFES_Domain	-11.128408	0.0	0.999973	False
PFES_Domain	-11.126337	0.0	0.999973	False
PFES_Domain	-11.124267	0.0	0.999973	False
PFES_Domain	-11.122197	0.0	0.999973	False
PFES_Domain	-11.120126	0.0	0.999973	False
PFES_Domain	-11.118056	0.0	0.999973	False
PFES_Domain	-11.115986	0.0	0.999973	False
PFES_Domain	-11.113916	0.0	0.999973	False
PFES_Domain	-11.111845	0.0	0.999972	False
PFES_Domain	-11.109775	0.0	0.999972	False
PFES_Domain	-11.107705	0.0	0.999972	False
PFES_Domain	-11.105634	0.0	0.999972	False
PFES_Domain	-11.103564	0.0	0.999972	False
PFES_Domain	-11.101494	0.0	0.999972	False
PFES_Domain	-11.099423	0.0	0.999972	False
PFES_Domain	-11.097353	0.0	0.999972	False
PFES_Domain	-11.095283	0.0	0.999972	False
PFES_Domain	-11.093212	0.0	0.999971	False
PFES_Domain	-11.091142	0.0	0.999971	False
PFES_Domain	-11.089072	0.0	0.999971	False
PFES_Domain	-11.087002	0.0	0.999971	False
PFES_Domain	-11.084931	0.0	0.999971	False
PFES_Domain	-11.082861	0.0	0.999971	False
PFES_Domain	-11.080791	0.0	0.999971	False
PFES_Domain	-11.07872	0.0	0.99997	False
PFES_Domain	-11.07665	0.0	0.99997	False
PFES_Domain	-11.07458	0.0	0.99997	False
PFES_Domain	-11.072509	0.0	0.99997	False
PFES_Domain	-11.070439	0.0	0.99997	False
PFES_Domain	-11.068369	0.0	0.99997	False
PFES_Domain	-11.066298	0.0	0.99997	False
PFES_Domain	-11.064228	0.0	0.999969	False
PFES_Domain	-11.062158	0.0	0.999969	False
PFES_Domain	-11.060088	0.0	0.999969	False
PFES_Domain	-11.058017	0.0	0.999969	False
PFES_Domain	-11.055947	0.0	0.999969	False
PFES_Domain	-11.053877	0.0	0.999969	False
PFES_Domain	-11.051806	0.0	0.999968	False
PFES_Domain	-11.049736	0.0	0.999968	False
PFES_Domain	-11.047666	0.0	0.999968	False
PFES_Domain	-11.045595	0.0	0.999968	False
PFES_Domain	-11.043525	0.0	0.999968	False
PFES_Domain	-11.041455	0.0	0.999967	False
PFES_Domain	-11.039384	0.0	0.999967	False
PFES_Domain	-11.037314	0.0	0.999967	False
PFES_Domain	-11.035244	0.0	0.999967	False
PFES_Domain	-11.033174	0.0	0.999967	False
PFES_Domain	-11.031103	0.0	0.999967	False
PFES_Domain	-11.029033	0.0	0.999966	False
PFES_Domain	-11.026963	0.0	0.999966	False
PFES_Domain	-11.024892	0.0	0.999966	False
PFES_Domain	-11.022822	0.0	0.999966	False
PFES_Domain	-11.020752	0.0	0.999965	False
PFES_Domain	-11.018681	0.0	0.999965	False
PFES_Domain	-11.016611	0.0	0.999965	False
PFES_Domain	-11.014541	0.0	0.999965	False
PFES_Domain	-11.01247	0.0	0.999965	False
PFES_Domain	-11.0104	0.0	0.999964	False
PFES_Domain	-11.00833	0.0	0.999964	False
PFES_Domain	-11.00626	0.0	0.999964	False
PFES_Domain	-11.004189	0.0	0.999964	False
PFES_Domain	-11.002119	0.0	0.999963	False
PFES_Domain	-11.000049	0.0	0.999963	False
PFES_Domain	-10.997978	0.0	0.999963	False
PFES_Domain	-10.995908	0.0	0.999963	False
PFES_Domain	-10.993838	0.0	0.999963	False
PFES_Domain	-10.991767	0.0	0.999962	False
PFES_Domain	-10.989697	0.0	0.999962	False
PFES_Domain	-10.987627	0.0	0.999962	False
PFES_Domain	-10.985556	0.0	0.999962	False
PFES_Domain	-10.983486	0.0	0.999961	False
PFES_Domain	-10.981416	0.0	0.999961	False
PFES_Domain	-10.979345	0.0	0.999961	False
PFES_Domain	-10.977275	0.0	0.99996	False
PFES_Domain	-10.975205	0.0	0.99996	False
PFES_Domain	-10.973135	0.0	0.99996	False
PFES_Domain	-10.971064	0.0	0.99996	False
PFES_Domain	-10.968994	0.0	0.999959	False
PFES_Domain	-10.966924	0.0	0.999959	False
PFES_Domain	-10.964853	0.0	0.999959	False
PFES_Domain	-10.962783	0.0	0.999959	False
PFES_Domain	-10.960713	0.0	0.999958	False
PFES_Domain	-10.958642	0.0	0.999958	False
PFES_Domain	-10.956572	0.0	0.999958	False
PFES_Domain	-10.954502	0.0	0.999957	False
PFES_Domain	-10.952431	0.0	0.999957	False
PFES_Domain	-10.950361	0.0	0.999957	False
PFES_Domain	-10.948291	0.0	0.999957	False
PFES_Domain	-10.946221	0.0	0.999956	False
PFES_Domain	-10.94415	0.0	0.999956	False
PFES_Domain	-10.94208	0.0	0.999956	False
PFES_Domain	-10.94001	0.0	0.999955	False
PFES_Domain	-10.937939	0.0	0.999955	False
PFES_Domain	-10.935869	0.0	0.999955	False
PFES_Domain	-10.933799	0.0	0.999955	False
PFES_Domain	-10.931728	0.0	0.999954	False
PFES_Domain	-10.929658	0.0	0.999954	False
PFES_Domain	-10.927588	0.0	0.999954	False
PFES_Domain	-10.925517	0.0	0.999953	False
PFES_Domain	-10.923447	0.0	0.999953	False
PFES_Domain	-10.921377	0.0	0.999953	False
PFES_Domain	-10.919307	0.0	0.999952	False
PFES_Domain	-10.917236	0.0	0.999952	False
PFES_Domain	-10.915166	0.0	0.999952	False
PFES_Domain	-10.913096	0.0	0.999951	False
PFES_Domain	-10.911025	0.0	0.999951	False
PFES_Domain	-10.908955	0.0	0.999951	False
PFES_Domain	-10.906885	0.0	0.999951	False
PFES_Domain	-10.904814	0.0	0.99995	False
PFES_Domain	-10.902744	0.0	0.99995	False
PFES_Domain	-10.900674	0.0	0.99995	False
PFES_Domain	-10.898603	0.0	0.999949	False
PFES_Domain	-10.896533	0.0	0.999949	False
PFES_Domain	-10.894463	0.0	0.999949	False
PFES_Domain	-10.892393	0.0	0.999948	False
PFES_Domain	-10.890322	0.0	0.999948	False
PFES_Domain	-10.888252	0.0	0.999948	False
PFES_Domain	-10.886182	0.0	0.999947	False
PFES_Domain	-10.884111	0.0	0.999947	False
PFES_Domain	-10.882041	0.0	0.999947	False
PFES_Domain	-10.879971	0.0	0.999946	False
PFES_Domain	-10.8779	0.0	0.999946	False
PFES_Domain	-10.87583	0.0	0.999946	False
PFES_Domain	-10.87376	0.0	0.999945	False
PFES_Domain	-10.871689	0.0	0.999945	False
PFES_Domain	-10.869619	0.0	0.999945	False
PFES_Domain	-10.867549	0.0	0.999944	False
PFES_Domain	-10.865478	0.0	0.999944	False
PFES_Domain	-10.863408	0.0	0.999944	False
PFES_Domain	-10.861338	0.0	0.999944	False
PFES_Domain	-10.859268	0.0	0.999943	False
PFES_Domain	-10.857197	0.0	0.999943	False
PFES_Domain	-10.855127	0.0	0.999943	False
PFES_Domain	-10.853057	0.0	0.999942	False
PFES_Domain	-10.850986	0.0	0.999942	False
PFES_Domain	-10.848916	0.0	0.999942	False
PFES_Domain	-10.846846	0.0	0.999941	False
PFES_Domain	-10.844775	0.0	0.999941	False
PFES_Domain	-10.842705	0.0	0.999941	False
PFES_Domain	-10.840635	0.0	0.99994	False
PFES_Domain	-10.838564	0.0	0.99994	False
PFES_Domain	-10.836494	0.0	0.99994	False
PFES_Domain	-10.834424	0.0	0.999939	False
PFES_Domain	-10.832354	0.0	0.999939	False
PFES_Domain	-10.830283	0.0	0.999939	False
PFES_Domain	-10.828213	0.0	0.999939	False
PFES_Domain	-10.826143	0.0	0.999938	False
PFES_Domain	-10.824072	0.0	0.999938	False
PFES_Domain	-10.822002	0.0	0.999938	False
PFES_Domain	-10.819932	0.0	0.999937	False
PFES_Domain	-10.817861	0.0	0.999937	False
PFES_Domain	-10.815791	0.0	0.999937	False
PFES_Domain	-10.813721	0.0	0.999936	False
PFES_Domain	-10.81165	0.0	0.999936	False
PFES_Domain	-10.80958	0.0	0.999936	False
PFES_Domain	-10.80751	0.0	0.999936	False
PFES_Domain	-10.80544	0.0	0.999935	False
PFES_Domain	-10.803369	0.0	0.999935	False
PFES_Domain	-10.801299	0.0	0.999935	False
PFES_Domain	-10.799229	0.0	0.999934	False
PFES_Domain	-10.797158	0.0	0.999934	False
PFES_Domain	-10.795088	0.0	0.999934	False
PFES_Domain	-10.793018	0.0	0.999934	False
PFES_Domain	-10.790947	0.0	0.999933	False
PFES_Domain	-10.788877	0.0	0.999933	False
PFES_Domain	-10.786807	0.0	0.999933	False
PFES_Domain	-10.784736	0.0	0.999932	False
PFES_Domain	-10.782666	0.0	0.999932	False
PFES_Domain	-10.780596	0.0	0.999932	False
PFES_Domain	-10.778526	0.0	0.999932	False
PFES_Domain	-10.776455	0.0	0.999931	False
PFES_Domain	-10.774385	0.0	0.999931	False
PFES_Domain	-10.772315	0.0	0.999931	False
PFES_Domain	-10.770244	0.0	0.999931	False
PFES_Domain	-10.768174	0.0	0.99993	False
PFES_Domain	-10.766104	0.0	0.99993	False
PFES_Domain	-10.764033	0.0	0.99993	False
PFES_Domain	-10.761963	0.0	0.99993	False
PFES_Domain	-10.759893	0.0	0.999929	False
PFES_Domain	-10.757822	0.0	0.999929	False
PFES_Domain	-10.755752	0.0	0.999929	False
PFES_Domain	-10.753682	0.0	0.999929	False
PFES_Domain	-10.751612	0.0	0.999928	False
PFES_Domain	-10.749541	0.0	0.999928	False
PFES_Domain	-10.747471	0.0	0.999928	False
PFES_Domain	-10.745401	0.0	0.999928	False
PFES_Domain	-10.74333	0.0	0.999927	False
PFES_Domain	-10.74126	0.0	0.999927	False
PFES_Domain	-10.73919	0.0	0.999927	False
PFES_Domain	-10.737119	0.0	0.999927	False
PFES_Domain	-10.735049	0.0	0.999927	False
PFES_Domain	-10.732979	0.0	0.999926	False
PFES_Domain	-10.730908	0.0	0.999926	False
PFES_Domain	-10.728838	0.0	0.999926	False
PFES_Domain	-10.726768	0.0	0.999926	False
PFES_Domain	-10.724697	0.0	0.999926	False
PFES_Domain	-10.722627	0.0	0.999925	False
PFES_Domain	-10.720557	0.0	0.999925	False
PFES_Domain	-10.718487	0.0	0.999925	False
PFES_Domain	-10.716416	0.0	0.999925	False
PFES_Domain	-10.714346	0.0	0.999925	False
PFES_Domain	-10.712276	0.0	0.999924	False
PFES_Domain	-10.710205	0.0	0.999924	False
PFES_Domain	-10.708135	0.0	0.999924	False
PFES_Domain	-10.706065	0.0	0.999924	False
PFES_Domain	-10.703994	0.0	0.999924	False
PFES_Domain	-10.701924	0.0	0.999923	False
PFES_Domain	-10.699854	0.0	0.999923	False
PFES_Domain	-10.697783	0.0	0.999923	False
PFES_Domain	-10.695713	0.0	0.999923	False
PFES_Domain	-10.693643	0.0	0.999923	False
PFES_Domain	-10.691573	0.0	0.999923	False
PFES_Domain	-10.689502	0.0	0.999922	False
PFES_Domain	-10.687432	0.0	0.999922	False
PFES_Domain	-10.685362	0.0	0.999922	False
PFES_Domain	-10.683291	0.0	0.999922	False
PFES_Domain	-10.681221	0.0	0.999922	False
PFES_Domain	-10.679151	0.0	0.999922	False
PFES_Domain	-10.67708	0.0	0.999922	False
PFES_Domain	-10.67501	0.0	0.999921	False
PFES_Domain	-10.67294	0.0	0.999921	False
PFES_Domain	-10.670869	0.0	0.999921	False
PFES_Domain	-10.668799	0.0	0.999921	False
PFES_Domain	-10.666729	0.0	0.999921	False
PFES_Domain	-10.664659	0.0	0.999921	False
PFES_Domain	-10.662588	0.0	0.999921	False
PFES_Domain	-10.660518	0.0	0.99992	False
PFES_Domain	-10.658448	0.0	0.99992	False
PFES_Domain	-10.656377	0.0	0.99992	False
PFES_Domain	-10.654307	0.0	0.99992	False
PFES_Domain	-10.652237	0.0	0.99992	False
PFES_Domain	-10.650166	0.0	0.99992	False
PFES_Domain	-10.648096	0.0	0.99992	False
PFES_Domain	-10.646026	0.0	0.99992	False
PFES_Domain	-10.643955	0.0	0.99992	False
PFES_Domain	-10.641885	0.0	0.999919	False
PFES_Domain	-10.639815	0.0	0.999919	False
PFES_Domain	-10.637745	0.0	0.999919	False
PFES_Domain	-10.635674	0.0	0.999919	False
PFES_Domain	-10.633604	0.0	0.999919	False
PFES_Domain	-10.631534	0.0	0.999919	False
PFES_Domain	-10.629463	0.0	0.999919	False
PFES_Domain	-10.627393	0.0	0.999919	False
PFES_Domain	-10.625323	0.0	0.999919	False
PFES_Domain	-10.623252	0.0	0.999919	False
PFES_Domain	-10.621182	0.0	0.999918	False
PFES_Domain	-10.619112	0.0	0.999918	False
PFES_Domain	-10.617041	0.0	0.999918	False
PFES_Domain	-10.614971	0.0	0.999918	False
PFES_Domain	-10.612901	0.0	0.999918	False
PFES_Domain	-10.61083	0.0	0.999918	False
PFES_Domain	-10.60876	0.0	0.999918	False
PFES_Domain	-10.60669	0.0	0.999918	False
PFES_Domain	-10.60462	0.0	0.999918	False
PFES_Domain	-10.602549	0.0	0.999918	False
PFES_Domain	-10.600479	0.0	0.999918	False
PFES_Domain	-10.598409	0.0	0.999918	False
PFES_Domain	-10.596338	0.0	0.999917	False
PFES_Domain	-10.594268	0.0	0.999917	False
PFES_Domain	-10.592198	0.0	0.999917	False
PFES_Domain	-10.590127	0.0	0.999917	False
PFES_Domain	-10.588057	0.0	0.999917	False
PFES_Domain	-10.585987	0.0	0.999917	False
PFES_Domain	-10.583916	0.0	0.999917	False
PFES_Domain	-10.581846	0.0	0.999917	False
PFES_Domain	-10.579776	0.0	0.999917	False
PFES_Domain	-10.577706	0.0	0.999917	False
PFES_Domain	-10.575635	0.0	0.999917	False
PFES_Domain	-10.573565	0.0	0.999917	False
PFES_Domain	-10.571495	0.0	0.999917	False
PFES_Domain	-10.569424	0.0	0.999917	False
PFES_Domain	-10.567354	0.0	0.999917	False
PFES_Domain	-10.565284	0.0	0.999917	False
PFES_Domain	-10.563213	0.0	0.999917	False
PFES_Domain	-10.561143	0.0	0.999917	False
PFES_Domain	-10.559073	0.0	0.999916	False
PFES_Domain	-10.557002	0.0	0.999916	False
PFES_Domain	-10.554932	0.0	0.999916	False
PFES_Domain	-10.552862	0.0	0.999916	False
PFES_Domain	-10.550792	0.0	0.999916	False
PFES_Domain	-10.548721	0.0	0.999916	False
PFES_Domain	-10.546651	0.0	0.999916	False
PFES_Domain	-10.544581	0.0	0.999916	False
PFES_Domain	-10.54251	0.0	0.999916	False
PFES_Domain	-10.54044	0.0	0.999916	False
PFES_Domain	-10.53837	0.0	0.999916	False
PFES_Domain	-10.536299	0.0	0.999916	False
PFES_Domain	-10.534229	0.0	0.999916	False
PFES_Domain	-10.532159	0.0	0.999916	False
PFES_Domain	-10.530088	0.0	0.999916	False
PFES_Domain	-10.528018	0.0	0.999916	False
PFES_Domain	-10.525948	0.0	0.999916	False
PFES_Domain	-10.523878	0.0	0.999916	False
PFES_Domain	-10.521807	0.0	0.999916	False
PFES_Domain	-10.519737	0.0	0.999916	False
PFES_Domain	-10.517667	0.0	0.999916	False
PFES_Domain	-10.515596	0.0	0.999916	False
PFES_Domain	-10.513526	0.0	0.999916	False
PFES_Domain	-10.511456	0.0	0.999916	False
PFES_Domain	-10.509385	0.0	0.999916	False
PFES_Domain	-10.507315	0.0	0.999916	False
PFES_Domain	-10.505245	0.0	0.999916	False
PFES_Domain	-10.503174	0.0	0.999916	False
PFES_Domain	-10.501104	0.0	0.999916	False
PFES_Domain	-10.499034	0.0	0.999916	False
PFES_Domain	-10.496964	0.0	0.999916	False
PFES_Domain	-10.494893	0.0	0.999916	False
PFES_Domain	-10.492823	0.0	0.999916	False
PFES_Domain	-10.490753	0.0	0.999916	False
PFES_Domain	-10.488682	0.0	0.999916	False
PFES_Domain	-10.486612	0.0	0.999915	False
PFES_Domain	-10.484542	0.0	0.999915	False
PFES_Domain	-10.482471	0.0	0.999915	False
PFES_Domain	-10.480401	0.0	0.999915	False
PFES_Domain	-10.478331	0.0	0.999915	False
PFES_Domain	-10.47626	0.0	0.999915	False
PFES_Domain	-10.47419	0.0	0.999915	False
PFES_Domain	-10.47212	0.0	0.999915	False
PFES_Domain	-10.470049	0.0	0.999915	False
PFES_Domain	-10.467979	0.0	0.999915	False
PFES_Domain	-10.465909	0.0	0.999915	False
PFES_Domain	-10.463839	0.0	0.999915	False
PFES_Domain	-10.461768	0.0	0.999915	False
PFES_Domain	-10.459698	0.0	0.999915	False
PFES_Domain	-10.457628	0.0	0.999915	False
PFES_Domain	-10.455557	0.0	0.999915	False
PFES_Domain	-10.453487	0.0	0.999915	False
PFES_Domain	-10.451417	0.0	0.999915	False
PFES_Domain	-10.449346	0.0	0.999915	False
PFES_Domain	-10.447276	0.0	0.999915	False
PFES_Domain	-10.445206	0.0	0.999915	False
PFES_Domain	-10.443135	0.0	0.999915	False
PFES_Domain	-10.441065	0.0	0.999915	False
PFES_Domain	-10.438995	0.0	0.999915	False
PFES_Domain	-10.436925	0.0	0.999915	False
PFES_Domain	-10.434854	0.0	0.999915	False
PFES_Domain	-10.432784	0.0	0.999915	False
PFES_Domain	-10.430714	0.0	0.999915	False
PFES_Domain	-10.428643	0.0	0.999915	False
PFES_Domain	-10.426573	0.0	0.999915	False
PFES_Domain	-10.424503	0.0	0.999915	False
PFES_Domain	-10.422432	0.0	0.999915	False
PFES_Domain	-10.420362	0.0	0.999915	False
PFES_Domain	-10.418292	0.0	0.999915	False
PFES_Domain	-10.416221	0.0	0.999915	False
PFES_Domain	-10.414151	0.0	0.999915	False
PFES_Domain	-10.412081	0.0	0.999915	False
PFES_Domain	-10.410011	0.0	0.999915	False
PFES_Domain	-10.40794	0.0	0.999915	False
PFES_Domain	-10.40587	0.0	0.999915	False
PFES_Domain	-10.4038	0.0	0.999915	False
PFES_Domain	-10.401729	0.0	0.999915	False
PFES_Domain	-10.399659	0.0	0.999915	False
PFES_Domain	-10.397589	0.0	0.999915	False
PFES_Domain	-10.395518	0.0	0.999915	False
PFES_Domain	-10.393448	0.0	0.999915	False
PFES_Domain	-10.391378	0.0	0.999915	False
PFES_Domain	-10.389307	0.0	0.999915	False
PFES_Domain	-10.387237	0.0	0.999915	False
PFES_Domain	-10.385167	0.0	0.999915	False
PFES_Domain	-10.383097	0.0	0.999915	False
PFES_Domain	-10.381026	0.0	0.999915	False
PFES_Domain	-10.378956	0.0	0.999915	False
PFES_Domain	-10.376886	0.0	0.999915	False
PFES_Domain	-10.374815	0.0	0.999915	False
PFES_Domain	-10.372745	0.0	0.999915	False
